"visitors_pool_total","sportbad_closed","freizeitbad_closed","sauna_closed","kursbecken_closed","event","price_adult_90min","price_adult_max","price_reduced_90min","price_reduced_max","sloop_dummy","sloop_days_since_opening","school_holiday","bank_holiday","Month","Day of month","Day of week","date_time (#1)","Year","precipitation_DWD","snow_height_DWD","air_humidity_UniOS","air_pressure_UniOS","global_solar_radiation_UniOS","temperature_UniOS","wind_speed_avg_UniOS","wind_speed_max_UniOS"
551,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,8,3,"2010-06-08",2010,1.6,0,77.81190972222227,995.9969444444461,195.08000000000004,17.282499999999995,6.638749999999999,27.84
558,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,9,4,"2010-06-09",2010,10.6,0,84.5196875,995.2409722222261,145.49711805555563,18.938854166666662,6.476944444444447,26.07
602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,10,5,"2010-06-10",2010,0.5,0,80.01017361111106,995.262222222223,240.76107638888885,21.429513888888867,6.335381944444446,45.66
1122,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,12,7,"2010-06-12",2010,0.3,0,75.76177083333336,999.7051736111118,155.63552083333335,14.829791666666665,10.41572916666667,33.85
402,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,14,2,"2010-06-14",2010,0.0,0,61.600416666666696,1005.0153125000013,312.71371527777796,16.806805555555552,8.490069444444446,31.56
533,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,6,15,3,"2010-06-15",2010,0.0,0,63.835069444444485,1012.024444444441,362.95170138888886,13.928194444444445,10.530798611111111,36.04
478,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,16,4,"2010-06-16",2010,0.0,0,62.75114583333334,1012.1589930555591,403.5351736111109,16.099375000000006,12.459791666666668,50.82
491,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,18,6,"2010-06-18",2010,0.0,0,75.67246527777779,1002.7656250000002,178.9029166666667,13.455347222222223,11.168472222222228,40.26
839,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,6,19,7,"2010-06-19",2010,2.7,0,75.6691319444444,996.2620833333355,206.32215277777766,10.925381944444451,12.064930555555554,39.11
1351,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,20,1,"2010-06-20",2010,0.0,0,74.92253472222227,1001.0946180555552,190.7078124999999,11.965902777777778,10.348854166666674,33.85
381,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,21,2,"2010-06-21",2010,0.0,0,71.75840277777785,1008.5832638888883,216.62625,12.833958333333335,8.059166666666666,27.84
528,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,22,3,"2010-06-22",2010,0.0,0,65.7654513888889,1012.4562499999987,302.49055555555555,15.883611111111119,4.496631944444442,22.29
630,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6,23,4,"2010-06-23",2010,0.0,0,57.87777777777775,1011.2066666666708,381.83166666666637,18.922465277777786,4.765347222222227,31.56
1385,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,24,5,"2010-06-24",2010,0.0,0,56.855451388888895,1007.1562152777777,347.7202777777777,21.77819444444444,5.236805555555558,27.84
1051,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,25,6,"2010-06-25",2010,0.0,0,63.17958333333339,1005.5999652777742,295.2268402777778,19.861423611111114,8.526666666666667,31.21
1634,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,26,7,"2010-06-26",2010,0.0,0,59.34659722222221,1007.505416666671,405.8306249999997,19.515624999999993,7.665798611111118,31.21
1957,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,28,2,"2010-06-28",2010,0.0,0,52.5725694444444,1007.6243402777784,356.46621527777756,25.27461805555556,6.8653472222222245,27.31
1924,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,29,3,"2010-06-29",2010,0.0,0,54.82996527777781,1007.409722222225,355.9654861111108,23.506527777777777,8.15527777777778,36.52
1549,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,6,30,4,"2010-06-30",2010,0.1,0,68.92788194444442,1008.6708333333326,235.22333333333316,21.250729166666662,6.249305555555557,28.39
2282,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,1,0,7,4,1,"2010-07-04",2010,0.0,0,76.83451388888884,1008.5426736111104,241.68732638888883,22.058784722222207,7.693680555555556,26.07
897,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,5,2,"2010-07-05",2010,0.1,0,69.78739583333338,1008.1038541666715,202.52774305555556,19.300624999999982,10.532395833333336,31.92
839,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,6,3,"2010-07-06",2010,0.0,0,65.35333333333331,1011.7397222222226,232.04999999999998,17.14684027777777,8.805173611111107,43.46
1144,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,7,4,"2010-07-07",2010,0.0,0,56.207569444444495,1011.6495833333356,374.4491666666663,19.396250000000002,5.735520833333332,29.27
1919,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,8,5,"2010-07-08",2010,0.0,0,50.105416666666606,1008.6681250000007,339.20305555555547,25.054826388888856,7.2961111111111085,32.28
2377,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,9,6,"2010-07-09",2010,0.0,0,51.20548611111105,1006.9738194444421,310.61881944444434,27.735000000000007,6.317986111111107,35.58
3161,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,10,7,"2010-07-10",2010,4.8,0,52.9573263888889,1007.1052083333329,335.18631944444405,28.997986111111132,5.446770833333336,28.68
2983,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,11,1,"2010-07-11",2010,0.0,0,69.2717013888889,1004.9398958333342,268.36652777777755,26.535486111111116,7.489722222222222,49.87
1492,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,13,3,"2010-07-13",2010,0.0,0,60.9045833333334,1000.4469791666709,282.9764930555554,22.918715277777796,9.15152777777778,31.56
2424,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,7,14,4,"2010-07-14",2010,9.8,0,58.08284722222221,996.5448611111109,331.12267361111094,25.685381944444437,11.762743055555552,82.44
1137,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,15,5,"2010-07-15",2010,0.0,0,63.63270833333334,1000.6176388888894,300.68076388888863,20.729826388888895,17.528437500000003,59.93
1141,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,17,7,"2010-07-17",2010,0.0,0,74.22663194444452,1007.9528125000018,287.87756944444413,19.114895833333335,11.51934027777778,54.99
1904,1,0,1,0,1,4.6,7.6,2.6,4.6,0,0,3,0,7,18,1,"2010-07-18",2010,0.0,0,59.67944444444442,1015.6771527777811,334.793923611111,19.167187500000004,5.380381944444448,21.33
1657,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,19,2,"2010-07-19",2010,0.0,0,50.544583333333335,1012.5976388888929,359.1635416666664,22.646076388888897,5.2181597222222225,29.27
2268,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,20,3,"2010-07-20",2010,0.0,0,47.773159722222246,1004.8112499999983,331.41211805555537,24.70628472222223,8.526944444444434,33.04
1111,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,23,6,"2010-07-23",2010,0.0,0,65.48149305555562,1005.4520138888864,307.03006944444434,20.72204861111111,6.473263888888892,32.28
1248,1,0,1,0,1,4.6,7.6,2.6,4.6,0,0,3,0,7,24,7,"2010-07-24",2010,0.0,0,62.26409722222224,1008.6831597222222,299.96017361111086,17.03614583333332,11.299201388888884,37.51
1481,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,25,1,"2010-07-25",2010,2.1,0,65.90732638888889,1005.202256944446,286.03590277777755,16.509965277777766,7.958750000000001,28.39
1016,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,26,2,"2010-07-26",2010,8.2,0,87.47562500000001,1001.4531250000057,151.74069444444442,16.53534722222223,8.003298611111111,25.16
1358,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,27,3,"2010-07-27",2010,0.1,0,77.94281249999996,1005.4028819444413,280.42097222222213,18.305277777777782,6.616284722222226,25.6
1615,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,28,4,"2010-07-28",2010,7.7,0,78.39326388888891,1002.8682986111105,209.26913194444444,18.309999999999988,8.9946875,34.69
1367,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,29,5,"2010-07-29",2010,11.9,0,88.23229166666674,999.6327083333304,156.27010416666656,15.053229166666666,7.19361111111111,40.26
1320,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,30,6,"2010-07-30",2010,0.0,0,72.43121527777774,1002.6631250000033,291.0530902777776,17.375590277777782,10.256423611111103,42.12
1236,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7,31,7,"2010-07-31",2010,0.5,0,67.22836805555552,1003.2681597222241,158.3280208333333,18.823993055555555,10.647986111111111,44.9
1719,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8,1,1,"2010-08-01",2010,0.4,0,72.95076388888884,1001.9670486111128,196.4053472222223,20.99895833333334,8.787465277777777,28.11
1332,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8,2,2,"2010-08-02",2010,8.3,0,86.4842361111111,1003.7998958333387,113.4102430555555,16.42864583333332,6.543263888888889,20.04
1558,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8,3,3,"2010-08-03",2010,0.1,0,84.0322222222222,1003.5238541666719,203.5986111111112,16.468506944444442,7.492604166666676,28.11
1803,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8,4,4,"2010-08-04",2010,4.9,0,81.19249999999998,997.7431944444465,158.91270833333326,16.022743055555548,10.331979166666656,51.8
865,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,5,5,"2010-08-05",2010,0.4,0,80.14923611111114,997.1818055555593,195.41493055555566,16.480034722222218,7.385694444444444,30.2
897,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,7,7,"2010-08-07",2010,2.4,0,67.12159722222222,1006.5151736111088,273.20159722222195,18.525520833333342,5.839097222222222,35.58
1619,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,8,1,"2010-08-08",2010,11.2,0,88.15781250000009,1004.1100347222277,121.09100694444439,17.50385416666668,4.774652777777777,22.98
983,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,9,2,"2010-08-09",2010,1.1,0,84.06166666666667,1005.6882291666645,128.91072916666673,17.3223611111111,7.277986111111115,22.8
962,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,10,3,"2010-08-10",2010,4.1,0,70.45496527777783,1002.7454166666661,230.2805208333333,19.887361111111115,8.616805555555553,37.51
1037,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,11,4,"2010-08-11",2010,0.3,0,78.7880208333333,1001.1303819444485,179.2760763888891,18.760555555555555,10.8878125,39.67
907,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,13,6,"2010-08-13",2010,0.0,0,69.74496527777788,1005.5385069444403,274.04847222222213,17.515416666666656,8.004687500000005,29.27
1506,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,15,1,"2010-08-15",2010,15.2,0,84.57062499999995,1001.7198611111115,66.31465277777785,16.93177083333333,10.19968749999999,44.17
1039,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,16,2,"2010-08-16",2010,11.3,0,92.74982638888895,996.641111111113,62.53513888888884,15.235138888888887,6.109618055555558,20.45
1105,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,17,3,"2010-08-17",2010,7.8,0,92.6701041666667,995.0017361111103,107.1617013888889,14.547986111111117,10.882708333333332,44.9
1163,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,18,4,"2010-08-18",2010,3.9,0,87.3917708333334,994.3226388888891,112.20395833333328,15.774548611111117,14.88815972222222,42.12
920,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,19,5,"2010-08-19",2010,0.0,0,74.93926829268294,1002.7177003484323,217.78202090592342,16.128919860627175,13.477247386759586,42.78
851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,20,6,"2010-08-20",2010,0.0,0,66.64333333333342,1008.2857638888917,261.04253472222223,20.120833333333326,8.337152777777767,32.28
1123,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,23,2,"2010-08-23",2010,27.0,0,88.9103472222223,991.9289930555553,116.89618055555547,18.90038194444443,12.331527777777776,73.22
918,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,24,3,"2010-08-24",2010,7.6,0,72.04951388888892,994.5186805555584,234.96940972222222,16.51385416666666,19.330173611111103,54.99
865,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,25,4,"2010-08-25",2010,9.4,0,77.7046180555555,1002.3855555555612,165.48166666666668,15.65260416666666,14.13843750000001,40.26
1202,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,26,5,"2010-08-26",2010,131.1,0,95.1030208333334,996.8039583333351,36.331736111111205,14.719965277777781,5.6199305555555545,28.97
1102,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8,27,6,"2010-08-27",2010,5.8,0,95.42062500000004,991.6965625000007,42.942673611111154,14.410347222222217,8.621909722222222,36.04
1116,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,8,28,7,"2010-08-28",2010,12.5,0,84.71781249999998,1002.6316319444499,181.4715625000001,12.571666666666664,10.660277777777779,38.03
495,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,1,4,"2010-09-01",2010,0.2,0,85.27340277777776,1009.4537500000001,121.41041666666655,13.06052083333335,6.111319444444444,21.48
691,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,3,6,"2010-09-03",2010,1.2,0,88.86048611111114,1009.4292708333362,124.56989583333332,13.153645833333323,3.5435416666666666,20.31
556,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,8,4,"2010-09-08",2010,4.8,0,85.8485069444444,993.7442708333333,59.46003472222224,13.626423611111115,10.285243055555553,36.04
472,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,9,5,"2010-09-09",2010,0.1,0,90.01743055555559,999.794583333334,111.24482638888897,14.631875,8.248472222222226,29.57
572,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,10,6,"2010-09-10",2010,1.5,0,90.28954861111109,1008.0779861111109,75.67524305555555,14.40065972222222,11.953333333333342,40.26
721,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,11,7,"2010-09-11",2010,0.0,0,78.36899305555556,1007.510381944444,198.16750000000022,17.63527777777778,10.225868055555559,36.52
1176,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,12,1,"2010-09-12",2010,0.2,0,87.34076388888883,1007.8107986111138,70.15642361111111,15.430347222222236,5.434201388888888,26.31
508,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,14,3,"2010-09-14",2010,15.3,0,93.127212543554,1003.3935540069709,24.892055749128936,13.845609756097575,19.05219512195123,49.87
556,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,15,4,"2010-09-15",2010,9.4,0,75.95079861111108,995.3348611111136,183.92788194444415,13.226458333333333,20.78767361111109,67.58
438,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,16,5,"2010-09-16",2010,1.5,0,86.41361111111108,995.1629861111142,159.39878472222193,11.104583333333323,15.225104166666673,51.8
575,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,9,17,6,"2010-09-17",2010,0.4,0,83.24770833333334,998.8075000000028,138.7974999999997,11.197118055555558,13.361736111111114,45.66
800,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,9,18,7,"2010-09-18",2010,0.6,0,81.95312500000006,1004.504861111111,118.23451388888851,10.54277777777778,12.307222222222215,34.69
1175,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,9,19,1,"2010-09-19",2010,0.4,0,81.53312500000001,1004.4413888888919,99.64520833333327,10.746840277777782,14.949618055555558,38.56
613,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,20,2,"2010-09-20",2010,0.0,0,77.21798611111109,1002.6024652777764,97.98472222222219,14.138958333333337,15.985763888888876,44.9
481,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,21,3,"2010-09-21",2010,0.0,0,82.85493055555554,1008.6382986111148,176.34781250000017,15.607361111111109,7.371493055555549,20.88
451,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,23,5,"2010-09-23",2010,0.0,0,75.0318402777777,1000.0625694444466,172.22305555555562,17.970972222222223,6.038715277777776,23.72
655,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,24,6,"2010-09-24",2010,9.4,0,89.37288194444449,990.021597222226,57.36086805555559,14.98878472222222,8.921041666666673,28.97
850,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,25,7,"2010-09-25",2010,0.0,0,79.40815972222225,992.9949652777804,198.18791666666647,11.656388888888877,10.008263888888884,31.21
1338,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,26,1,"2010-09-26",2010,1.7,0,84.16125,995.9985416666701,137.39805555555566,9.678749999999997,4.813923611111115,19.78
623,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,27,2,"2010-09-27",2010,17.6,0,94.09253472222231,997.5264930555576,21.308159722222214,9.490555555555558,7.985763888888889,24.32
408,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,28,3,"2010-09-28",2010,0.3,0,90.22034722222223,1003.5751736111114,45.322291666666715,11.42156249999999,6.417013888888885,24.94
458,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,29,4,"2010-09-29",2010,0.0,0,85.18916666666671,1008.6092708333321,118.44829861111106,8.527187500000005,5.6081944444444485,32.28
376,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,9,30,5,"2010-09-30",2010,3.1,0,85.31430555555556,1004.7579861111125,107.22354166666658,9.349791666666672,9.01927083333333,31.21
593,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,1,6,"2010-10-01",2010,3.0,0,87.53687499999997,1001.6063194444438,141.52208333333343,12.033645833333333,7.072812499999993,27.31
846,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,2,7,"2010-10-02",2010,0.3,0,89.928576388889,999.1792361111129,45.283229166666736,12.303993055555555,10.496875000000006,39.11
1292,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,3,10,3,1,"2010-10-03",2010,0.0,0,79.78000000000002,995.748854166668,122.44892361111127,17.148541666666656,11.912222222222226,51.8
508,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,4,2,"2010-10-04",2010,0.0,0,78.04038194444448,991.7696874999993,141.18656250000015,16.96041666666667,9.563645833333334,32.28
409,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,5,3,"2010-10-05",2010,0.0,0,81.92881944444451,993.6472222222237,117.68857638888863,15.608576388888881,8.979131944444443,40.26
530,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,6,4,"2010-10-06",2010,0.0,0,82.00250000000001,999.7242013888904,85.52923611111115,16.468715277777783,9.80427083333333,36.04
415,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,7,5,"2010-10-07",2010,0.0,0,86.92756944444449,1009.2839930555585,75.18923611111109,15.678125000000007,7.976423611111112,30.86
574,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,8,6,"2010-10-08",2010,0.0,0,88.85322916666667,1009.4009375000021,66.47288194444448,14.029826388888878,8.203055555555558,30.2
851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,10,9,7,"2010-10-09",2010,0.0,0,77.57531249999995,1007.5725000000002,170.07041666666694,12.488784722222217,8.919826388888882,40.86
1185,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,10,10,1,"2010-10-10",2010,0.0,0,76.9584027777778,1004.934826388892,170.24461805555538,9.774687499999999,10.381458333333338,39.67
1164,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,11,2,"2010-10-11",2010,0.0,0,75.33427083333335,1006.1550694444419,168.3426388888885,8.818680555555554,9.907048611111113,36.04
1102,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,12,3,"2010-10-12",2010,0.0,0,90.0242013888889,1007.007951388888,54.197256944444455,5.52642361111111,7.664479166666662,28.97
1291,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,13,4,"2010-10-13",2010,0.0,0,80.47038194444445,1006.3768749999981,146.18809027777786,7.3776388888888915,4.413263888888888,32.28
1370,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,14,5,"2010-10-14",2010,0.4,0,90.8741319444447,1004.8085416666717,44.80618055555561,6.516666666666674,4.885381944444444,17.23
1399,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,16,7,"2010-10-16",2010,5.4,0,90.68888888888887,1000.6119097222207,37.12708333333333,6.668298611111103,12.393958333333334,56.14
1685,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,17,1,"2010-10-17",2010,0.0,0,84.44215277777776,1010.8805902777816,76.70048611111126,5.51920138888889,9.587743055555562,33.44
1506,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,18,2,"2010-10-18",2010,2.2,0,82.80999999999996,1007.9223263888891,119.77552083333356,5.897916666666666,9.439409722222228,43.46
1649,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,19,3,"2010-10-19",2010,5.4,0,87.71885416666665,992.9380208333353,99.62493055555562,7.700381944444446,16.01076388888891,45.66
1902,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,20,4,"2010-10-20",2010,3.6,0,86.3049652777778,995.5081250000015,106.95031250000005,5.908333333333336,12.527013888888892,45.66
1785,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,21,5,"2010-10-21",2010,0.3,0,81.22677083333342,1006.8319444444465,69.02048611111117,5.031875,18.7695486111111,57.35
1478,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,22,6,"2010-10-22",2010,0.0,0,79.70881944444449,1005.1394791666685,77.35538194444453,6.965000000000001,19.591458333333335,57.35
1209,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,10,23,7,"2010-10-23",2010,2.6,0,75.95263888888887,995.0297569444467,64.13027777777783,6.576562499999999,17.064548611111118,58.61
611,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,25,2,"2010-10-25",2010,0.0,0,80.8319097222222,1009.187743055555,110.02947916666669,5.79934027777778,8.835937499999996,28.39
516,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,26,3,"2010-10-26",2010,0.9,0,81.45583333333339,1015.1474652777753,69.36027777777792,6.1777777777777745,9.733020833333331,30.53
545,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,27,4,"2010-10-27",2010,2.6,0,81.35177083333332,1009.1989930555553,29.035555555555568,7.596388888888885,17.071388888888897,54.99
517,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,28,5,"2010-10-28",2010,0.0,0,89.57263888888889,1005.8462847222189,24.076319444444422,8.746770833333333,16.683784722222217,42.12
612,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,29,6,"2010-10-29",2010,0.0,0,78.43642361111114,998.8518402777793,92.8652430555555,10.029374999999995,12.139826388888896,35.58
1278,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10,31,1,"2010-10-31",2010,4.2,0,95.102299651568,992.0687456445993,33.32240418118464,8.140871080139371,6.992229965156789,24.52
1187,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,2,11,1,2,"2010-11-01",2010,0.0,0,95.41385416666668,998.0968402777809,19.335173611111085,6.919340277777777,6.044861111111116,21.96
536,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,3,4,"2010-11-03",2010,5.5,0,86.0688888888889,998.3845833333339,33.825833333333385,11.16208333333335,19.47215277777777,58.61
520,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,4,5,"2010-11-04",2010,12.5,0,93.99923611111113,1002.7869791666703,13.9282638888889,13.026319444444447,23.439895833333317,64.29
733,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,5,6,"2010-11-05",2010,33.1,0,94.50454861111122,1004.6068055555564,21.329166666666694,12.028958333333339,20.402083333333344,73.22
1183,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,6,7,"2010-11-06",2010,0.8,0,94.22506944444444,999.636736111112,39.244374999999984,8.180555555555557,7.224374999999993,38.03
1613,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,11,7,1,"2010-11-07",2010,0.0,0,89.83972222222226,993.3365277777798,71.73885416666668,4.471180555555552,6.74256944444444,31.56
545,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,8,2,"2010-11-08",2010,1.3,0,85.8043402777778,975.2277430555573,43.171458333333334,3.6651736111111126,10.481701388888881,40.26
521,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,9,3,"2010-11-09",2010,2.2,0,92.58142361111118,968.8924305555556,24.217604166666668,3.7074652777777795,9.647881944444455,36.04
532,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,11,5,"2010-11-11",2010,15.3,0,88.30408450704226,985.3099295774657,38.97316901408449,4.647218309859157,18.139964788732396,71.24
940,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,13,7,"2010-11-13",2010,6.9,0,92.39562500000004,982.0361111111118,21.462326388888872,9.464756944444439,13.31472222222222,37.01
576,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,15,2,"2010-11-15",2010,0.0,0,82.5997222222222,1000.5801388888877,52.81920138888885,7.64180555555555,9.356145833333343,64.29
471,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,17,4,"2010-11-17",2010,0.5,0,87.37746527777784,1002.6720138888896,32.659097222222194,4.135347222222227,11.339375,36.04
452,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,18,5,"2010-11-18",2010,0.0,0,90.20371527777779,997.8001041666674,28.003993055555547,4.92347222222222,5.232534722222223,21.17
958,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,20,7,"2010-11-20",2010,0.0,0,88.42010416666663,1003.0088541666656,31.30381944444435,6.92576388888889,5.3460763888888865,19.65
1327,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,21,1,"2010-11-21",2010,0.0,0,90.2287847222222,999.1624652777778,37.90840277777779,4.5713888888888885,11.185069444444444,47.25
